Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,Break Out,Variation,Report
500027,Atul Limited.,ATUL,ATUL LTD.,Active,A ,10.0,INE100A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,6M,34.1295675818665,C
500027,Atul Limited.,ATUL,ATUL LTD.,Active,A ,10.0,INE100A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,3M,12.346535726000923,C
500027,Atul Limited.,ATUL,ATUL LTD.,Active,A ,10.0,INE100A01010,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,1M,-0.9238190850168877,C
500032,Bajaj Hindusthan Sugar Limited,BAJAJHIND,Bajaj Hindusthan Sugar Limited,Active,A ,1.0,INE306A01021,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,5Y,52.85995825201395,C
500032,Bajaj Hindusthan Sugar Limited,BAJAJHIND,Bajaj Hindusthan Sugar Limited,Active,A ,1.0,INE306A01021,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,1Y,49.90328598903035,C
500032,Bajaj Hindusthan Sugar Limited,BAJAJHIND,Bajaj Hindusthan Sugar Limited,Active,A ,1.0,INE306A01021,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,6M,25.404532292492966,C
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.0,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,5Y,77.95968319378972,C
500033,Force Motors Limited,FORCEMOT,FORCE MOTORS LTD.-$,Active,A ,10.0,INE451A01017,Passenger Cars & Utility Vehicles,Equity,Consumer Discretionary,Automobile and Auto Components,Automobiles,Passenger Cars & Utility Vehicles,1Y,80.60174537640735,C
500034,Bajaj Finance Limited,BAJFINANCE,Bajaj Finance Limited,Active,A ,2.0,INE296A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),5Y,-8.885990288599126,C
500034,Bajaj Finance Limited,BAJFINANCE,Bajaj Finance Limited,Active,A ,2.0,INE296A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),1Y,-9.308651134742316,C
500034,Bajaj Finance Limited,BAJFINANCE,Bajaj Finance Limited,Active,A ,2.0,INE296A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),6M,3.1923674593711358,C
500034,Bajaj Finance Limited,BAJFINANCE,Bajaj Finance Limited,Active,A ,2.0,INE296A01024,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),3M,3.3749764975225625,C
500038,Balrampur Chini Mills Ltd.,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,Active,A ,1.0,INE119A01028,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,5Y,55.008998200359926,C
500038,Balrampur Chini Mills Ltd.,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,Active,A ,1.0,INE119A01028,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,1Y,54.9904076102993,C
500038,Balrampur Chini Mills Ltd.,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,Active,A ,1.0,INE119A01028,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,6M,75.87803470446138,C
500038,Balrampur Chini Mills Ltd.,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,Active,A ,1.0,INE119A01028,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,3M,45.3318335208099,C
500038,Balrampur Chini Mills Ltd.,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.,Active,A ,1.0,INE119A01028,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,1M,12.789175032736797,C
500039,Banco Products (India) Ltd.,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2.0,INE213C01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,5Y,46.30552973715737,C
500039,Banco Products (India) Ltd.,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2.0,INE213C01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,1Y,45.49020111745356,C
500039,Banco Products (India) Ltd.,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2.0,INE213C01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,6M,18.33137652666013,C
500039,Banco Products (India) Ltd.,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2.0,INE213C01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,3M,1.4755631814230306,C
500039,Banco Products (India) Ltd.,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$,Active,B ,2.0,INE213C01025,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,1M,5.674242907390804,C
500040,Century Textiles & Industries Ltd.,CENTURYTEX,CENTURY TEXTILES & INDUSTRIES LTD.,Active,A ,10.0,INE055A01016,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,5Y,127.79922028601933,C
500040,Century Textiles & Industries Ltd.,CENTURYTEX,CENTURY TEXTILES & INDUSTRIES LTD.,Active,A ,10.0,INE055A01016,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,1Y,126.69395866790396,C
500040,Century Textiles & Industries Ltd.,CENTURYTEX,CENTURY TEXTILES & INDUSTRIES LTD.,Active,A ,10.0,INE055A01016,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,6M,53.82479523779702,C
500040,Century Textiles & Industries Ltd.,CENTURYTEX,CENTURY TEXTILES & INDUSTRIES LTD.,Active,A ,10.0,INE055A01016,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,3M,27.842685348274344,C
500041,Bannari Amman Sugars Ltd.,BANARISUG,BANNARI AMMAN SUGARS LTD.,Active,B ,10.0,INE459A01010,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,5Y,48.76953829441332,C
500041,Bannari Amman Sugars Ltd.,BANARISUG,BANNARI AMMAN SUGARS LTD.,Active,B ,10.0,INE459A01010,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,1Y,49.99325110688901,C
500041,Bannari Amman Sugars Ltd.,BANARISUG,BANNARI AMMAN SUGARS LTD.,Active,B ,10.0,INE459A01010,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,6M,50.239255546819685,C
500041,Bannari Amman Sugars Ltd.,BANARISUG,BANNARI AMMAN SUGARS LTD.,Active,B ,10.0,INE459A01010,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,3M,16.681897330181393,C
500041,Bannari Amman Sugars Ltd.,BANARISUG,BANNARI AMMAN SUGARS LTD.,Active,B ,10.0,INE459A01010,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,1M,14.88114818168785,C
500042,BASF India Ltd,BASF,BASF INDIA LTD.,Active,A ,10.0,INE373A01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,5Y,217.03262119989623,C
500042,BASF India Ltd,BASF,BASF INDIA LTD.,Active,A ,10.0,INE373A01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,1Y,216.02473346143807,C
500042,BASF India Ltd,BASF,BASF INDIA LTD.,Active,A ,10.0,INE373A01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,6M,126.30316015892215,C
500042,BASF India Ltd,BASF,BASF INDIA LTD.,Active,A ,10.0,INE373A01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,3M,46.94104518776801,C
500042,BASF India Ltd,BASF,BASF INDIA LTD.,Active,A ,10.0,INE373A01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,1M,23.46347746479681,C
500048,BEML Ltd,BEML,BEML LTD.,Active,A ,10.0,INE258A01016,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,5Y,62.97026471834545,C
500048,BEML Ltd,BEML,BEML LTD.,Active,A ,10.0,INE258A01016,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1Y,65.39684625017883,C
500049,Bharat Electronics Ltd.,BEL,BHARAT ELECTRONICS LTD.,Active,A ,1.0,INE263A01024,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,5Y,107.01882230190209,C
500049,Bharat Electronics Ltd.,BEL,BHARAT ELECTRONICS LTD.,Active,A ,1.0,INE263A01024,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,1Y,108.14842666838959,C
500052,Bhansali Engineering Polymers Ltd.,BEPL,BHANSALI ENGINEERING POLYMERS LTD.-$,Active,B ,1.0,INE922A01025,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,5Y,70.0915404105247,C
500052,Bhansali Engineering Polymers Ltd.,BEPL,BHANSALI ENGINEERING POLYMERS LTD.-$,Active,B ,1.0,INE922A01025,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,1Y,69.27115488749791,C
500052,Bhansali Engineering Polymers Ltd.,BEPL,BHANSALI ENGINEERING POLYMERS LTD.-$,Active,B ,1.0,INE922A01025,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,6M,57.53615229504364,C
500059,Binani Industries Limited,BINANIIND,BINANI INDUSTRIES LTD.,Active,B ,10.0,INE071A01013,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,5Y,13.333333333333334,C
500059,Binani Industries Limited,BINANIIND,BINANI INDUSTRIES LTD.,Active,B ,10.0,INE071A01013,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,1Y,13.333333333333334,C
500059,Binani Industries Limited,BINANIIND,BINANI INDUSTRIES LTD.,Active,B ,10.0,INE071A01013,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,6M,8.974356309588597,C
500059,Binani Industries Limited,BINANIIND,BINANI INDUSTRIES LTD.,Active,B ,10.0,INE071A01013,Print Media,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,3M,5.19802079529357,C
500067,Blue Star Ltd,BLUESTARCO,BLUE STAR LTD.,Active,A ,2.0,INE472A01039,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,5Y,129.95503828129895,C
500067,Blue Star Ltd,BLUESTARCO,BLUE STAR LTD.,Active,A ,2.0,INE472A01039,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,1Y,131.32405653010477,C
500067,Blue Star Ltd,BLUESTARCO,BLUE STAR LTD.,Active,A ,2.0,INE472A01039,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,6M,47.805413313825895,C
500067,Blue Star Ltd,BLUESTARCO,BLUE STAR LTD.,Active,A ,2.0,INE472A01039,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances,3M,19.967940777704314,C
500074,BPL Ltd.,BPL,BPL LTD.,Active,T ,10.0,INE110A01019,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics,5Y,39.726876210592124,C
500074,BPL Ltd.,BPL,BPL LTD.,Active,T ,10.0,INE110A01019,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics,1Y,31.63743046989218,C
500078,ORIENTAL AROMATICS LIMITED,OAL,Oriental Aromatics Ltd-$,Active,B ,5.0,INE959C01023,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,5Y,36.17021888657603,C
500078,ORIENTAL AROMATICS LIMITED,OAL,Oriental Aromatics Ltd-$,Active,B ,5.0,INE959C01023,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,1Y,37.540804599752754,C
500078,ORIENTAL AROMATICS LIMITED,OAL,Oriental Aromatics Ltd-$,Active,B ,5.0,INE959C01023,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,6M,54.99693046688899,C
500083,Century Extrusions Ltd.,CENTEXT,CENTURY EXTRUSIONS LTD.,Active,B ,1.0,INE281A01026,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products",5Y,41.5249280968687,C
500083,Century Extrusions Ltd.,CENTEXT,CENTURY EXTRUSIONS LTD.,Active,B ,1.0,INE281A01026,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products",1Y,42.781063345758184,C
500083,Century Extrusions Ltd.,CENTEXT,CENTURY EXTRUSIONS LTD.,Active,B ,1.0,INE281A01026,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products",6M,17.13591608703176,C
500084,CESC Limited,CESC,CESC LTD.,Active,A ,1.0,INE486A01021,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,5Y,110.66213733065831,C
500084,CESC Limited,CESC,CESC LTD.,Active,A ,1.0,INE486A01021,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,1Y,111.74060510384787,C
500084,CESC Limited,CESC,CESC LTD.,Active,A ,1.0,INE486A01021,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,6M,32.800573116440404,C
500084,CESC Limited,CESC,CESC LTD.,Active,A ,1.0,INE486A01021,Integrated Power Utilities,Equity,Utilities,Power,Power,Integrated Power Utilities,3M,1.433314919226714,C
500085,Chambal Fertilisers & Chemicals Ltd,CHAMBLFERT,CHAMBAL FERTILISERS & CHEMICALS LTD.,Active,A ,10.0,INE085A01013,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,5Y,69.91926079198282,C
500085,Chambal Fertilisers & Chemicals Ltd,CHAMBLFERT,CHAMBAL FERTILISERS & CHEMICALS LTD.,Active,A ,10.0,INE085A01013,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,1Y,69.8317194579525,C
500085,Chambal Fertilisers & Chemicals Ltd,CHAMBLFERT,CHAMBAL FERTILISERS & CHEMICALS LTD.,Active,A ,10.0,INE085A01013,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers,6M,35.15987866697816,C
500086,Exide Industries Ltd.,EXIDEIND,EXIDE INDUSTRIES LTD.,Active,A ,1.0,INE302A01020,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,5Y,99.6034789118685,C
500086,Exide Industries Ltd.,EXIDEIND,EXIDE INDUSTRIES LTD.,Active,A ,1.0,INE302A01020,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,1Y,101.35237630208334,C
500086,Exide Industries Ltd.,EXIDEIND,EXIDE INDUSTRIES LTD.,Active,A ,1.0,INE302A01020,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,6M,29.21403338617924,C
500086,Exide Industries Ltd.,EXIDEIND,EXIDE INDUSTRIES LTD.,Active,A ,1.0,INE302A01020,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,3M,-6.060612306309797,C
500086,Exide Industries Ltd.,EXIDEIND,EXIDE INDUSTRIES LTD.,Active,A ,1.0,INE302A01020,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments,1M,10.149000952382467,C
500087,Cipla Ltd.,CIPLA,CIPLA LTD.,Active,A ,2.0,INE059A01026,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,5Y,38.44027689792765,C
500087,Cipla Ltd.,CIPLA,CIPLA LTD.,Active,A ,2.0,INE059A01026,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,1Y,37.27253264825519,C
500087,Cipla Ltd.,CIPLA,CIPLA LTD.,Active,A ,2.0,INE059A01026,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,6M,16.041694778449987,C
500087,Cipla Ltd.,CIPLA,CIPLA LTD.,Active,A ,2.0,INE059A01026,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,3M,5.655157631784368,C
500089,DIC India Ltd,DICIND,DIC INDIA LTD.,Active,B ,10.0,INE303A01010,Printing Inks,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Printing Inks,5Y,69.9848595296065,C
500089,DIC India Ltd,DICIND,DIC INDIA LTD.,Active,B ,10.0,INE303A01010,Printing Inks,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Printing Inks,1Y,69.1185011750664,C
500089,DIC India Ltd,DICIND,DIC INDIA LTD.,Active,B ,10.0,INE303A01010,Printing Inks,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Printing Inks,6M,71.66372721928278,C
500089,DIC India Ltd,DICIND,DIC INDIA LTD.,Active,B ,10.0,INE303A01010,Printing Inks,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Printing Inks,3M,41.59635676165484,C
500092,CRISIL Ltd.,CRISIL,CRISIL LTD.,Active,A ,1.0,INE007A01025,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,5Y,17.455833590104433,C
500092,CRISIL Ltd.,CRISIL,CRISIL LTD.,Active,A ,1.0,INE007A01025,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,1Y,21.028630425726554,C
500092,CRISIL Ltd.,CRISIL,CRISIL LTD.,Active,A ,1.0,INE007A01025,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,6M,-2.866243999859037,C
500092,CRISIL Ltd.,CRISIL,CRISIL LTD.,Active,A ,1.0,INE007A01025,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services,3M,3.9642334165778728,C
500093,CG Power and Industrial Solutions Limited,CGPOWER,CG Power and Industrial Solutions Ltd,Active,A ,2.0,INE067A01029,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,5Y,114.88430268918073,C
500093,CG Power and Industrial Solutions Limited,CGPOWER,CG Power and Industrial Solutions Ltd,Active,A ,2.0,INE067A01029,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,1Y,116.78233438485803,C
500093,CG Power and Industrial Solutions Limited,CGPOWER,CG Power and Industrial Solutions Ltd,Active,A ,2.0,INE067A01029,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,6M,73.64058597203142,C
500093,CG Power and Industrial Solutions Limited,CGPOWER,CG Power and Industrial Solutions Ltd,Active,A ,2.0,INE067A01029,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,3M,18.164933705972846,C
500093,CG Power and Industrial Solutions Limited,CGPOWER,CG Power and Industrial Solutions Ltd,Active,A ,2.0,INE067A01029,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,1M,17.80840310473604,C
500096,Dabur India Ltd.,DABUR,DABUR INDIA LTD.,Active,A ,1.0,INE016A01026,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care,5Y,5.415894231602357,C
500096,Dabur India Ltd.,DABUR,DABUR INDIA LTD.,Active,A ,1.0,INE016A01026,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care,1Y,5.836506195037491,C
500097,Dalmia Bharat Sugar and Industries Ltd,DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,Active,B ,2.0,INE495A01022,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,5Y,16.1627117293847,C
500097,Dalmia Bharat Sugar and Industries Ltd,DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,Active,B ,2.0,INE495A01022,Sugar,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Sugar,1Y,17.776799115245996,C
