Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name,1W_value,1W_FLG,1M_value,1M_FLG,3M_value,3M_FLG,6M_value,6M_FLG,1Y_value,1Y_FLG,5Y_value,5Y_FLG,Report,Occurrence,Report Date
500023,Asian Hotels (North) Limited,ASIANHOTNR,Asian Hotels (North) Limited,Active,B ,10.0,INE363A01022,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,0.21,N,45.1,N,9.12,Y,37.51,Y,-12.03,Y,169.08,N,C,,2025-01-14
523610,ITI Limited (Indian Teleph.Ind.Ltd),ITI,ITI LTD.,Active,A ,10.0,INE248A01017,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,-14.15,N,17.26,N,25.39,N,19.47,N,17.21,Y,428.87,N,C,,2025-01-14
523792,Mazda Ltd.,MAZDA,MAZDA LTD.-$,Active,B ,10.0,INE885E01034,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,1.91,N,28.36,N,7.46,Y,-1.27,Y,7.26,Y,473.77,N,C,,2025-01-14
523836,Gujarat Raffia Ind. Ltd.,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD.,Active,B ,10.0,INE610B01024,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging,-7.79,N,32.95,N,33.16,N,32.96,N,5.68,Y,723.16,N,C,,2025-01-14
532386,California Software Co. Ltd.,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.,Active,T ,10.0,INE526B01014,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting,21.39,N,21.12,Y,-35.29,Y,1.07,Y,-6.27,Y,105.14,N,C,,2025-01-14
532395,AXISCADES TECHNOLOGIES LIMITED,AXISCADES,Axiscades Technologies Ltd,Active,B ,5.0,INE555B01013,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-2.37,N,30.24,N,2.34,Y,18.41,Y,-24.12,Y,1705.89,N,C,,2025-01-14
532408,Megasoft Ltd.,MEGASOFT,MEGASOFT LTD.,Active,T ,10.0,INE933B01012,Other Telecom Services,Equity,Telecommunication,Telecommunication,Telecom - Services,Other Telecom Services,-8.06,N,34.14,N,30.41,Y,4.9,Y,5.69,Y,1252.16,N,C,,2025-01-14
532694,Bartronics India Ltd.,ASMS,BARTRONICS INDIA LTD.,Active,B ,1.0,INE855F01042,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services,-5.05,N,16.2,N,-3.41,Y,2.26,Y,5.85,Y,2614.29,N,C,,2025-01-14
532930,BGR ENERGY SYSTEMS LIMITED,BGRENERGY,BGR ENERGY SYSTEMS LTD.,Active,T ,10.0,INE661I01014,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,8.23,N,81.84,N,38.16,Y,52.91,Y,-34.55,Y,201.33,N,C,,2025-01-14
533163,ARSS Infrastructure Projects Limited,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,Active,T ,10.0,INE267I01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction,4.99,N,66.7,N,-4.3,Y,-25.05,Y,-19.96,Y,52.63,Y,C,,2025-01-14
533543,BROOKS LABORATORIES LIMITED,BROOKS,BROOKS LABORATORIES LTD.,Active,T ,10.0,INE650L01011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-7.77,N,18.27,N,-5.89,Y,79.19,N,2.42,Y,709.32,N,C,,2025-01-14
534675,PROZONE REALTY LIMITED,PROZONER,Prozone Realty Ltd,Active,B ,2.0,INE195N01013,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",-8.2,N,47.23,N,-16.68,Y,-25.62,Y,-31.07,Y,164.22,N,C,,2025-01-14
539872,Bajaj Healthcare Limited,BAJAJHCARE,Bajaj Healthcare Ltd,Active,B ,5.0,INE411U01027,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,-11.23,N,24.62,N,11.96,Y,42.02,N,16.73,Y,,N,C,,2025-01-14
540798,Future Supply Chain Solutions Limited,FSC,Future Supply Chain Solutions Ltd,Active,Z ,10.0,INE935Q01015,Logistics Solution Provider,Equity,Services,Services,Transport Services,Logistics Solution Provider,-0.84,N,20.41,N,-21.91,Y,-50.51,Y,-83.18,Y,-97.7,Y,C,4,2025-01-14
540879,Apollo Micro Systems Limited,APOLLO,Apollo Micro Systems Ltd,Active,B ,1.0,INE713T01028,Aerospace & Defense,Equity,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,-10.67,N,25.3,N,-4.15,Y,-4.81,Y,-25.64,Y,1704.79,N,C,,2025-01-14
540937,MEDICO REMEDIES LIMITED,MEDICO,Medico Remedies Ltd,Active,T ,2.0,INE630Y01024,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals,8.6,N,22.39,N,11.08,Y,22.35,Y,-42.59,Y,,N,C,,2025-01-14
543264,Nureca Limited,NURECA,Nureca Ltd,Active,B ,10.0,INE0DSF01015,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,4.88,N,17.17,N,-13.93,Y,0.96,Y,-33.14,Y,,N,C,,2025-01-14
543614,Tips Films Limited,TIPSFILMS,Tips Films Ltd,Active,B ,10.0,INE0LQS01015,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",5.86,N,16.19,N,3.07,Y,-6.25,Y,-40.25,Y,,N,C,,2025-01-14
543643,Narmada Agrobase Limited,NARMADA,Narmada Agrobase Ltd,Active,B ,10.0,INE117Z01011,Animal Feed,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Animal Feed,-1.97,N,29.03,N,-11.58,Y,-20.93,Y,-29.41,Y,35.55,N,C,,2025-01-14
